CustomerID,City,State,Borough,ZipCode,Latitude,Longitude,MedianIncome,PopulationDensity,RegistrationDate,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChargesMonthly,Churn,CustomerValueRatio,PriceIncomePercent,PhoneService_Binary,MultipleLines_Binary,OnlineSecurity_Binary,OnlineBackup_Binary,DeviceProtection_Binary,TechSupport_Binary,StreamingTV_Binary,StreamingMovies_Binary,ServicesCount,EngagementScore,EstimatedLTV,AvgMonthlyValue,TenureGroup,PriceSegment,HighRisk_ContractTenure,MediumRisk_ContractTenure,IncomePriceMismatch,HighRiskSegment,Log_ChargesMonthly,Log_EstimatedLTV,Log_Tenure,Sqrt_Tenure,Sqrt_ServicesCount,Churn_Binary
3572-UUHRS,New York,NY,BROOKLYN,11212,40.669034261492655,-73.91517596334215,62800,37137,2025-01-18,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.85,No,0.0036019108280254783,0.36019108280254786,1,0,0,0,0,0,0,0,1,2.2670025188916876,848.2500000000001,18.44021739130435,24-48_months,Budget,0,0,0,0,2.9882040071331994,6.7443536070406935,3.828641396489095,6.708203932499369,1.0,0
3577-AMVUX,New York,NY,BROOKLYN,11203,40.66265090040348,-73.93336484600341,62800,37137,2025-05-19,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,55.05,No,0.010519108280254777,1.0519108280254776,1,0,0,0,1,1,0,0,3,0.05352363960749331,55.05,27.525,0-12_months,Standard,1,0,0,0,4.026244149518169,4.026244149518169,0.6931471805599453,1.0,1.7320508075688772,0
3580-GICBM,New York,NY,QUEENS,11372,40.74845169112677,-73.89264803828516,69300,21460,2020-04-09,Female,0,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.2,No,0.004190476190476191,0.41904761904761906,1,1,0,0,0,0,0,0,2,4.841269841269842,1476.2,23.809677419354838,48+_months,Budget,0,0,0,0,3.2268439945173775,7.297903682978408,4.127134385045092,7.810249675906654,1.4142135623730951,0
3580-HYCSP,New York,NY,BRONX,10456,40.83613288181156,-73.90274816360412,40500,34920,2024-03-29,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.3,No,0.03268148148148148,3.268148148148148,1,1,1,1,1,0,1,1,7,4.528301886792453,7941.599999999999,108.7890410958904,48+_months,Enterprise,0,0,1,0,4.712229258281499,8.979995956558588,4.290459441148391,8.48528137423857,2.6457513110645907,0
3580-REOAC,New York,NY,BRONX,10466,40.89692943666482,-73.84405068121484,40500,34920,2023-01-20,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.85,Yes,0.01328888888888889,1.328888888888889,1,0,0,0,0,0,0,0,1,0.21810250817884405,448.5,40.77272727272727,0-12_months,Standard,0,1,0,1,3.825375198702474,6.108135853911675,2.3978952727983707,3.1622776601683795,1.0,1
3583-EKAPL,New York,NY,BRONX,10475,40.88445832819053,-73.832825498212,40500,34920,2020-12-03,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,Yes,0.016296296296296295,1.6296296296296295,1,0,0,0,0,0,0,1,2,0.03571428571428571,55.0,27.5,0-12_months,Standard,1,0,0,1,4.02535169073515,4.02535169073515,0.6931471805599453,1.0,1.4142135623730951,1
3583-KRKMD,New York,NY,BROOKLYN,11214,40.60499671598389,-73.99887638814036,62800,37137,2023-06-18,Male,0,No,No,18,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),75.9,No,0.014503184713375798,1.4503184713375799,1,0,0,0,0,1,0,0,2,0.4681404421326398,1366.2,71.90526315789474,12-24_months,Premium,0,0,0,0,4.3425058765115985,7.220520131801381,2.9444389791664403,4.242640687119285,1.4142135623730951,0
3584-WKTTW,New York,NY,STATEN ISLAND,10314,40.61992516812024,-74.13800108736828,82200,8618,2021-02-14,Male,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.55,No,0.016284671532846715,1.6284671532846715,1,1,1,0,1,1,1,1,7,3.171923589515771,5689.05,109.4048076923077,48+_months,Enterprise,0,0,0,0,4.723397567352741,8.646474314427989,3.9512437185814275,7.14142842854285,2.6457513110645907,0
3585-ISXZP,New York,NY,QUEENS,11105,40.769234086886655,-73.90092161701541,69300,21460,2023-09-15,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),95.65,Yes,0.016562770562770564,1.6562770562770563,1,1,0,0,0,0,1,1,4,0.33109156751163993,765.2,85.02222222222223,0-12_months,Enterprise,0,1,0,0,4.57109620565434,6.641443232266549,2.1972245773362196,2.8284271247461903,2.0,1
3585-YNADK,New York,NY,BROOKLYN,11214,40.600344291124685,-73.99992797861758,62800,37137,2021-06-28,Female,0,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),74.6,No,0.014254777070063694,1.4254777070063693,1,1,0,1,1,1,1,0,6,4.523809523809524,4252.2,73.31379310344828,48+_months,Premium,0,0,0,0,4.3254562831854875,8.355426919776932,4.060443010546419,7.54983443527075,2.449489742783178,0
3587-PMCOY,New York,NY,MANHATTAN,10027,40.811655742292835,-73.95063154078338,86553,74781,2023-11-02,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,98.9,No,0.013711829745936016,1.3711829745936015,1,0,1,0,1,0,1,1,5,0.5005005005005004,989.0,89.9090909090909,0-12_months,Enterprise,0,0,0,0,4.604169685654508,6.897704943128636,2.3978952727983707,3.1622776601683795,2.23606797749979,0
3588-WSTTJ,New York,NY,BROOKLYN,11218,40.64451757529861,-73.98216290681292,62800,37137,2023-04-21,Female,1,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.05,No,0.01892675159235669,1.892675159235669,1,1,1,0,0,0,1,1,5,1.7491254372813594,3466.75,96.29861111111111,24-48_months,Enterprise,0,0,0,0,4.605670061029742,8.151261247643399,3.58351893845611,5.916079783099616,2.23606797749979,0
3589-PPVKW,New York,NY,STATEN ISLAND,10308,40.54616973613433,-74.15904909635957,82200,8618,2025-03-24,Male,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.4,No,0.006481751824817518,0.6481751824817518,1,0,0,0,0,0,0,0,1,0.19823788546255508,399.59999999999997,39.959999999999994,0-12_months,Standard,0,1,0,0,3.8155121050473024,5.992963423231718,2.302585092994046,3.0,1.0,0
3590-TCXTB,New York,NY,QUEENS,11105,40.78498729602822,-73.9162162804595,69300,21460,2021-08-13,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,No,0.003523809523809524,0.3523809523809524,1,0,0,0,0,0,0,0,1,0.046838407494145196,20.35,10.175,0-12_months,Budget,1,0,0,0,3.0610517396746335,3.0610517396746335,0.6931471805599453,1.0,1.0,0
3594-BDSOA,New York,NY,QUEENS,11373,40.743277933298366,-73.88701221544355,69300,21460,2021-04-19,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.4,No,0.0035324675324675324,0.35324675324675325,1,0,0,0,0,0,0,0,1,1.1214953271028039,489.59999999999997,19.584,12-24_months,Budget,0,0,0,0,3.0633909220278057,6.195629131824389,3.2188758248682006,4.898979485566356,1.0,0
3594-IVHJZ,New York,NY,BROOKLYN,11212,40.661928164221514,-73.9231831524609,62800,37137,2021-01-05,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,No,0.003907643312101911,0.3907643312101911,1,0,0,0,0,0,0,0,1,0.09324009324009325,40.9,13.633333333333333,0-12_months,Budget,1,0,0,0,3.065724645374026,3.735285826928092,1.0986122886681098,1.4142135623730951,1.0,0
3594-KADLU,New York,NY,MANHATTAN,10038,40.71384366916759,-73.99741724404512,86553,74781,2023-01-15,Male,0,Yes,No,3,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,35.1,No,0.004866382447748778,0.4866382447748778,0,0,1,0,0,1,0,0,2,0.16620498614958448,105.30000000000001,26.325000000000003,0-12_months,Budget,1,0,0,0,3.586292865338835,4.666265285347903,1.3862943611198906,1.7320508075688772,1.4142135623730951,0
3594-UVONA,New York,NY,BROOKLYN,11215,40.670746048984405,-73.9783779883876,62800,37137,2023-09-05,Female,0,No,No,35,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),85.95,Yes,0.016423566878980892,1.6423566878980893,1,1,1,0,1,1,1,1,7,2.8177113283496262,3008.25,83.5625,24-48_months,Premium,0,0,0,0,4.465333240800292,8.009446157259845,3.58351893845611,5.916079783099616,2.6457513110645907,1
3597-MVHJT,New York,NY,QUEENS,11362,40.769480306790435,-73.73645394011331,69300,21460,2020-11-25,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,No,0.016554112554112554,1.6554112554112554,1,1,0,0,0,0,1,1,4,1.1180124223602486,2581.2,92.18571428571428,24-48_months,Enterprise,0,0,0,0,4.570578741218473,7.856397027740618,3.332204510175204,5.196152422706632,2.0,0
3597-YASZG,New York,NY,QUEENS,11432,40.71466773795424,-73.77546314128072,69300,21460,2022-01-19,Female,1,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.45,No,0.018086580086580088,1.8086580086580089,1,1,0,1,0,1,1,1,6,3.982930298719772,7311.5,102.97887323943662,48+_months,Enterprise,0,0,0,0,4.658236906924784,8.897340491540112,4.2626798770413155,8.366600265340756,2.449489742783178,0
3604-WLABM,New York,NY,QUEENS,11373,40.74332954516164,-73.88371368418014,69300,21460,2020-06-07,Female,0,No,No,10,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,54.25,No,0.009393939393939394,0.9393939393939393,1,0,0,0,1,1,0,0,3,0.5429864253393665,542.5,49.31818181818182,0-12_months,Standard,0,1,0,0,4.0118683403978626,6.298029706561264,2.3978952727983707,3.1622776601683795,1.7320508075688772,0
3605-JISKB,New York,NY,MANHATTAN,10029,40.78804684729382,-73.94725810951108,86553,74781,2020-08-15,Male,1,Yes,No,55,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),60.0,No,0.008318602474784236,0.8318602474784236,1,1,1,1,0,0,0,0,4,3.6065573770491803,3300.0,58.92857142857143,48+_months,Standard,0,0,0,0,4.110873864173311,8.101980731853192,4.02535169073515,7.416198487095663,2.0,0
3606-SBKRY,New York,NY,STATEN ISLAND,10302,40.6355959332279,-74.13506464200913,82200,8618,2022-03-20,Male,0,No,No,31,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,50.05,No,0.007306569343065693,0.7306569343065693,0,0,0,0,1,0,1,1,3,1.821743388834476,1551.55,48.4859375,24-48_months,Standard,0,0,0,0,3.9328055446106744,7.347654019408191,3.4657359027997265,5.5677643628300215,1.7320508075688772,0
3606-TWKGI,New York,NY,BRONX,10461,40.847388766384974,-73.83119818349789,40500,34920,2023-04-30,Male,1,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,Yes,0.03167407407407408,3.1674074074074077,1,1,0,1,1,0,1,1,6,0.7228915662650602,1389.7,99.26428571428572,12-24_months,Enterprise,0,0,1,0,4.681204872264089,7.237562496484565,2.6390573296152584,3.605551275463989,2.449489742783178,1
3612-YUNGG,New York,NY,BROOKLYN,11225,40.661428131884435,-73.95285127767902,62800,37137,2025-10-30,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.2,No,0.020866242038216562,2.086624203821656,1,1,0,1,1,1,1,1,7,4.0653357531760435,6988.8,107.52,48+_months,Enterprise,0,0,0,0,4.702296896718814,8.852207222515226,4.174387269895637,8.0,2.6457513110645907,0
3612-YVGSJ,New York,NY,STATEN ISLAND,10314,40.607656910999495,-74.16244770860798,82200,8618,2020-09-29,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.45,No,0.0035693430656934307,0.35693430656934305,1,1,0,0,0,0,0,0,2,5.5795677799607075,1735.95,24.110416666666666,48+_months,Budget,0,0,0,0,3.2367157429965316,7.459885980564856,4.276666119016055,8.426149773176359,1.4142135623730951,0
3617-XLSGQ,New York,NY,MANHATTAN,10017,40.75181789024795,-73.97734469143433,86553,74781,2024-12-14,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),109.25,No,0.015146788672836297,1.5146788672836298,1,1,1,1,1,0,1,1,7,4.190476190476191,7210.5,107.61940298507463,48+_months,Enterprise,0,0,0,0,4.702750514326955,8.883432253023566,4.204692619390966,8.12403840463596,2.6457513110645907,0
3620-EHIMZ,New York,NY,BRONX,10472,40.82846547012217,-73.88076088322403,40500,34920,2021-03-09,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,No,0.005733333333333333,0.5733333333333334,1,0,0,0,0,0,0,0,1,2.555282555282555,1006.2,18.984905660377358,48+_months,Budget,0,0,0,0,3.013080911888604,6.9149294827301375,3.970291913552122,7.211102550927978,1.0,0
3620-MWJNE,New York,NY,MANHATTAN,10040,40.86134893123262,-73.92544730341443,86553,74781,2020-12-01,Male,0,No,No,2,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.45,No,0.0075491317458666945,0.7549131745866694,1,0,1,0,0,1,0,0,3,0.10820559062218214,108.9,36.300000000000004,0-12_months,Standard,1,0,0,0,4.015481713796376,4.699570861409576,1.0986122886681098,1.4142135623730951,1.7320508075688772,0
3621-CEOVK,New York,NY,STATEN ISLAND,10312,40.55308341425808,-74.19173300187094,82200,8618,2022-02-25,Female,1,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,Yes,0.014627737226277372,1.462773722627737,1,1,0,1,0,0,1,1,5,0.691699604743083,1402.8,93.52,12-24_months,Enterprise,0,0,0,0,4.617098756853365,7.246938124296321,2.70805020110221,3.7416573867739413,2.23606797749979,1
3621-CHYVB,New York,NY,QUEENS,11427,40.72596586525216,-73.74419895248893,69300,21460,2023-02-09,Female,0,Yes,No,57,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),49.9,No,0.00864069264069264,0.864069264069264,0,0,1,0,1,1,0,1,4,4.479371316306484,2844.2999999999997,49.03965517241379,48+_months,Standard,0,0,0,0,3.929862923556477,7.953423789155822,4.060443010546419,7.54983443527075,2.0,0
3623-FQBOX,New York,NY,BROOKLYN,11222,40.72421671484113,-73.93949421004662,62800,37137,2021-03-04,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,No,0.0038121019108280254,0.3812101910828025,1,0,0,0,0,0,0,0,1,1.0023866348448687,418.95,19.043181818181818,12-24_months,Budget,0,0,0,0,3.0421386463681466,6.040135656571636,3.091042453358316,4.58257569495584,1.0,0
3627-FCRDW,New York,NY,BRONX,10459,40.82697903304218,-73.8874157010714,40500,34920,2023-05-21,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.0,Yes,0.021037037037037038,2.1037037037037036,1,0,0,0,0,0,0,0,1,0.125,639.0,63.9,0-12_months,Premium,0,1,0,1,4.276666119016055,6.461468176353717,2.302585092994046,3.0,1.0,1
3627-FHKBK,New York,NY,BRONX,10462,40.848074585580456,-73.85736532090797,40500,34920,2023-03-31,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,Yes,0.02231111111111111,2.2311111111111113,1,0,1,0,0,0,0,0,2,0.026212319790301444,75.3,37.65,0-12_months,Premium,1,0,0,1,4.334672938290411,4.334672938290411,0.6931471805599453,1.0,1.4142135623730951,1
3629-WEAAM,New York,NY,QUEENS,11435,40.70164110977203,-73.81060596934232,69300,21460,2025-11-08,Female,0,No,No,8,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,64.1,No,0.011099567099567099,1.1099567099567098,1,0,0,0,1,1,0,1,4,0.49155145929339483,512.8,56.977777777777774,0-12_months,Standard,0,1,0,0,4.175924549214524,6.241834084675783,2.1972245773362196,2.8284271247461903,2.0,0
3629-ZNKXA,New York,NY,BROOKLYN,11235,40.58598482138541,-73.9601375343138,62800,37137,2023-11-25,Male,1,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.8,No,0.019452229299363057,1.9452229299363057,1,0,0,1,1,0,1,1,5,0.8268482490272374,1730.6,96.14444444444445,12-24_months,Enterprise,0,0,0,0,4.632785353021065,7.456801115567825,2.8903717578961645,4.123105625617661,2.23606797749979,0
3633-CDBUW,New York,NY,QUEENS,11378,40.72284249336182,-73.90113850138765,69300,21460,2023-01-21,Male,0,No,Yes,17,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,80.85,No,0.013999999999999999,1.4,1,0,0,1,1,1,1,1,6,1.2461820403176542,1374.4499999999998,76.35833333333332,12-24_months,Premium,0,0,0,0,4.404888303817144,7.226536229285907,2.8903717578961645,4.123105625617661,2.449489742783178,0
3635-JBPSG,New York,NY,MANHATTAN,10019,40.76453749531048,-73.97981317829316,86553,74781,2022-07-18,Female,0,No,No,15,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,38.8,No,0.005379362933693806,0.5379362933693805,0,0,0,1,0,0,0,1,2,0.7537688442211056,582.0,36.375,12-24_months,Standard,0,0,0,0,3.6838669122903918,6.368187186350492,2.772588722239781,3.872983346207417,1.4142135623730951,0
3635-QQRQD,New York,NY,BROOKLYN,11223,40.60552245461326,-73.98292960837064,62800,37137,2021-10-30,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.05,No,0.003831210191082803,0.3831210191082803,1,0,0,0,0,0,0,0,1,2.9453681710213777,1243.1000000000001,19.731746031746034,48+_months,Budget,0,0,0,0,3.0469005601283903,7.126167655920446,4.143134726391533,7.874007874011811,1.0,0
3638-DIMPH,New York,NY,BROOKLYN,11218,40.64355438258498,-73.97004492584642,62800,37137,2022-10-25,Female,0,Yes,No,13,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,43.8,No,0.008369426751592357,0.8369426751592357,1,0,0,0,0,0,0,0,1,0.29017857142857145,569.4,40.67142857142857,12-24_months,Standard,0,0,0,0,3.8022081394209395,6.346337869100086,2.6390573296152584,3.605551275463989,1.0,0
3638-VBZTA,New York,NY,QUEENS,11421,40.693367104870624,-73.85293263051952,69300,21460,2024-01-12,Male,0,No,Yes,68,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.5,No,0.014978354978354978,1.4978354978354977,1,1,1,1,0,1,1,1,7,5.44,5882.0,85.2463768115942,48+_months,Premium,0,0,0,0,4.471638793363569,8.679822114864455,4.23410650459726,8.246211251235321,2.6457513110645907,0
3638-WEABW,New York,NY,BROOKLYN,11209,40.616798877291046,-74.02714434689464,62800,37137,2022-07-30,Female,0,Yes,No,58,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),59.9,No,0.011445859872611465,1.1445859872611466,1,1,0,1,0,1,0,0,4,3.8095238095238098,3474.2,58.88474576271186,48+_months,Standard,0,0,0,0,4.109233174715851,8.153407310299562,4.07753744390572,7.615773105863909,2.0,0
3639-XJHKQ,New York,NY,BROOKLYN,11223,40.58919652715782,-73.98384109961704,62800,37137,2022-12-28,Female,0,No,Yes,19,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.6,No,0.011579617834394906,1.1579617834394906,1,0,1,1,1,0,0,0,4,1.2337662337662338,1151.4,57.57000000000001,12-24_months,Standard,0,0,0,0,4.120661870539474,7.0496020032103734,2.995732273553991,4.358898943540674,2.0,0
3640-JQGJG,New York,NY,QUEENS,11413,40.67976029138476,-73.74052204418778,69300,21460,2022-05-25,Male,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.8,No,0.007757575757575757,0.7757575757575758,1,0,0,0,0,0,0,0,1,0.2838427947598253,582.4,41.6,12-24_months,Standard,0,0,0,0,3.824284091120139,6.368873057433621,2.6390573296152584,3.605551275463989,1.0,0
3640-PHQXK,New York,NY,BRONX,10466,40.89330725701928,-73.85740932298913,40500,34920,2022-03-03,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.9,Yes,0.02663703703703704,2.6637037037037037,1,1,0,0,1,0,0,1,4,1.364136413641364,2786.9,87.090625,24-48_months,Enterprise,0,0,1,0,4.509760001183433,7.933043903231403,3.4657359027997265,5.5677643628300215,2.0,1
3642-BYHDO,New York,NY,QUEENS,11104,40.74231368458528,-73.91852901826093,69300,21460,2024-12-25,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.9,No,0.003445887445887446,0.34458874458874456,1,0,0,0,0,0,0,0,1,3.397129186602871,1412.8999999999999,19.62361111111111,48+_months,Budget,0,0,0,0,3.039749158970765,7.254107122597794,4.276666119016055,8.426149773176359,1.0,0
3642-GKTCT,New York,NY,MANHATTAN,10031,40.82422441987688,-73.95207110321799,86553,74781,2020-06-16,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,115.1,No,0.015957852414127758,1.5957852414127758,1,1,1,1,1,1,1,1,8,4.203273040482343,7021.099999999999,113.24354838709677,48+_months,Enterprise,0,0,0,0,4.754451888703846,8.856817597583968,4.127134385045092,7.810249675906654,2.8284271247461903,0
3643-AHCFP,New York,NY,BROOKLYN,11217,40.682875884238335,-73.98234734504759,62800,37137,2020-06-18,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,Yes,0.018267515923566877,1.8267515923566877,1,1,0,0,0,0,1,1,4,0.2898550724637681,669.1999999999999,83.64999999999999,0-12_months,Enterprise,0,1,0,0,4.570578741218473,6.5075761753032095,2.0794415416798357,2.6457513110645907,2.0,1
3644-QXEHN,New York,NY,STATEN ISLAND,10301,40.64362006449663,-74.07740834928619,82200,8618,2020-10-05,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,97.0,No,0.01416058394160584,1.416058394160584,1,0,0,0,1,0,1,1,4,0.5306122448979592,1261.0,90.07142857142857,12-24_months,Enterprise,0,0,0,0,4.584967478670572,7.140453043101158,2.6390573296152584,3.605551275463989,2.0,0
3645-DEYGF,New York,NY,MANHATTAN,10003,40.72859378733632,-73.99250618505953,86553,74781,2021-02-20,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,No,0.0028768500225295483,0.28768500225295485,1,0,0,0,0,0,0,0,1,0.04597701149425287,20.75,10.375,0-12_months,Budget,1,0,0,0,3.079613757534693,3.079613757534693,0.6931471805599453,1.0,1.0,0
3646-ITDGM,New York,NY,STATEN ISLAND,10314,40.612832459145906,-74.12619430558581,82200,8618,2024-11-11,Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.7,No,0.0028759124087591238,0.28759124087591237,1,0,0,0,0,0,0,0,1,2.7053140096618358,1103.2,19.354385964912282,48+_months,Budget,0,0,0,0,3.0301337002713233,7.0068763698499446,4.04305126783455,7.483314773547883,1.0,0
3647-GMGDH,New York,NY,BRONX,10461,40.85250573546856,-73.82804399892709,40500,34920,2022-11-13,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.7,Yes,0.02805925925925926,2.805925925925926,1,0,0,0,1,0,1,1,4,0.9195402298850575,2083.4,90.58260869565218,12-24_months,Enterprise,0,0,1,0,4.5612182984589085,7.64223632303506,3.1354942159291497,4.69041575982343,2.0,1
3648-GZPHF,New York,NY,BROOKLYN,11211,40.70827870049292,-73.95299127119996,62800,37137,2021-03-23,Male,0,Yes,Yes,32,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,36.25,No,0.006926751592356688,0.6926751592356688,0,0,0,0,1,1,0,0,2,1.7181208053691275,1160.0,35.15151515151515,24-48_months,Standard,0,0,0,0,3.6176519448255684,7.057036981697891,3.4965075614664802,5.656854249492381,1.4142135623730951,0
3649-JPUGY,New York,NY,BROOKLYN,11228,40.619783813308395,-74.02066895257761,62800,37137,2023-09-26,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),88.6,No,0.016929936305732484,1.6929936305732485,1,1,0,1,1,1,1,1,7,5.625,6379.2,87.386301369863,48+_months,Premium,0,0,0,0,4.4953553199808844,8.760954723809881,4.290459441148391,8.48528137423857,2.6457513110645907,0
3653-NCRDJ,New York,NY,MANHATTAN,10002,40.71313808891497,-73.9931211404013,86553,74781,2025-09-14,Male,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.2,No,0.0026619527919309557,0.26619527919309555,1,0,0,0,0,0,0,0,1,2.128712871287129,825.6,18.763636363636365,24-48_months,Budget,0,0,0,0,3.005682604407159,6.717320902077632,3.784189633918261,6.557438524302,1.0,0
3654-ARMGP,New York,NY,BRONX,10458,40.86056810126927,-73.89543872667674,40500,34920,2022-06-09,Female,0,No,No,61,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.65,No,0.026266666666666667,2.626666666666667,1,1,0,1,1,1,1,1,7,4.762967094255438,5407.650000000001,87.2201612903226,48+_months,Premium,0,0,1,0,4.495913200051142,8.595754802807976,4.127134385045092,7.810249675906654,2.6457513110645907,0
