cliente_id,genero,edad,pais,ciudad,segmento_de_cliente,meses_permanencia,canal_de_registro,tipo_contrato,conecciones_mensuales,dias_activos_semanales,promedio_coneccion,caracteristicas_usadas,tasa_crecimiento_uso,ultima_coneccion,cuota_mensual,ingresos_totales,metodo_de_pago,errores_de_pago,descuento_aplicado,aumento_ultimos_3_meses,tickets_de_soporte,tiempo_promedio_de_resolucion,tipo_de_queja,puntuacion_csates,escaladas,tasa_apertura_email,tasa_clics_marketing,puntuacion_nps,respuesta_de_la_encuesta,recuento_de_referencias,abandonar
CUST_06464,Masculino,36,Canada,New York,Individual,15,Mobile,Mensual,20,1,28.79579492924461,3,0.12,26,10,150,Tarjeta,0,0,0,0,15.603664739459235,No clasificada,4.0,0,0.7,0.4,-18,Satisfecho,0,0
CUST_06465,Femenino,27,USA,Berlin,Individual,33,Web,Trimestral,28,6,7.122500006093272,4,0.2,5,10,330,PayPal,0,0,1,0,21.802407546119444,Facturacion,3.0,1,0.83,0.31,0,Satisfecho,0,0
CUST_06466,Masculino,44,India,New York,Individual,32,Web,Trimestral,19,3,10.951133714071512,1,0.0,1,10,320,PayPal,0,0,0,2,17.505283834732175,Servicio,5.0,1,0.22,0.45,35,Satisfecho,2,0
CUST_06467,Masculino,32,Alemania,Sydney,Individual,23,Mobile,Anual,12,5,21.169177308428605,11,0.19,8,50,1150,PayPal,1,0,1,2,27.1977139042076,Servicio,3.0,0,0.75,0.3,13,Insatisfecho,0,0
CUST_06468,Masculino,28,Canada,Dhaka,SME,58,Web,Trimestral,20,3,24.732235220748905,7,0.13,4,20,1160,Transferencia Bancarias,3,0,0,0,13.664167411086655,Tecnico,3.0,0,0.48,0.32,12,Insatisfecho,1,0
CUST_06469,Femenino,64,USA,Toronto,Individual,26,Web,Anual,21,7,16.581841912009292,10,0.07,4,50,1300,Tarjeta,1,0,0,0,22.035732245622285,Facturacion,3.0,0,0.49,0.07,25,Satisfecho,0,0
CUST_06470,Masculino,43,Australia,Delhi,Individual,48,Web,Mensual,34,0,21.340399056460797,3,-0.02,24,30,1440,Tarjeta,3,0,0,2,16.459640334044458,Servicio,3.0,0,0.74,0.03,67,Satisfecho,1,0
CUST_06471,Masculino,41,Alemania,New York,Enterprise,17,Mobile,Mensual,20,2,18.596293831273854,9,0.1,11,30,510,Tarjeta,0,0,0,1,19.979669758499806,Tecnico,2.0,1,0.25,0.43,80,Satisfecho,0,0
CUST_06472,Femenino,30,USA,Toronto,Individual,9,Referral,Mensual,37,7,8.505120628059263,6,0.12,12,50,450,Tarjeta,2,1,0,1,15.760861455170456,No clasificada,2.0,0,0.82,0.49,52,Neutral,1,1
CUST_06473,Masculino,49,Canada,Dhaka,Individual,5,Web,Trimestral,18,2,7.000757799903542,4,0.13,12,30,150,PayPal,0,1,1,3,9.909705852609749,Tecnico,4.0,0,0.65,0.24,70,Neutral,0,0
CUST_06474,Femenino,54,Canada,Berlin,Individual,29,Web,Mensual,14,3,22.03392094392396,1,0.0,9,20,580,Transferencia Bancarias,1,0,0,2,27.94376925797457,Facturacion,4.0,1,0.69,0.06,34,Neutral,1,0
CUST_06475,Femenino,21,Australia,Delhi,Individual,6,Referral,Anual,34,0,19.43247968046098,2,-0.05,32,20,120,Tarjeta,0,0,0,2,27.99013551696301,Facturacion,4.0,0,0.18,0.42,-16,Insatisfecho,0,0
CUST_06476,Femenino,30,Alemania,Delhi,Individual,47,Web,Mensual,33,3,34.34094066383128,6,0.04,2,10,470,Tarjeta,0,0,0,1,21.30619301256524,Tecnico,4.0,1,0.61,0.17,-2,Satisfecho,0,0
CUST_06477,Femenino,26,Alemania,Londres,Individual,41,Web,Mensual,20,1,9.218642674937202,3,0.07,6,50,2050,Transferencia Bancarias,2,1,0,1,16.379896928506284,Servicio,3.0,1,0.25,0.07,50,Satisfecho,0,0
CUST_06478,Masculino,74,India,New York,Individual,59,Web,Anual,23,6,15.16434733765775,5,0.16,11,30,1770,PayPal,0,0,0,0,14.406290729809731,No clasificada,5.0,0,0.39,0.36,13,Satisfecho,1,0
CUST_06479,Masculino,66,USA,Toronto,SME,35,Referral,Mensual,22,1,15.771089725096688,8,-0.13,1,30,1050,Tarjeta,0,1,1,0,22.464526419254728,No clasificada,5.0,2,0.84,0.43,81,Satisfecho,0,0
CUST_06480,Masculino,51,India,New York,SME,51,Mobile,Trimestral,22,4,5.23337775474096,3,-0.16,2,30,1530,Transferencia Bancarias,0,0,0,2,11.280158381416532,Facturacion,5.0,0,0.15,0.02,-71,Neutral,0,0
CUST_06481,Masculino,73,Canada,Berlin,SME,21,Mobile,Mensual,16,5,11.22200951790591,6,-0.01,3,20,420,Tarjeta,0,1,0,0,18.553539450466538,Servicio,3.0,2,0.48,0.11,-47,Satisfecho,1,0
CUST_06482,Masculino,54,Canada,Berlin,Individual,45,Mobile,Mensual,43,5,18.54016406398134,4,-0.01,4,10,450,Transferencia Bancarias,0,0,0,2,30.44060461237384,Facturacion,4.0,0,0.68,0.03,-43,Satisfecho,1,0
CUST_06483,Femenino,65,Banglades,Dhaka,Individual,45,Mobile,Mensual,16,5,18.46615026536412,5,-0.01,4,20,900,Tarjeta,0,0,0,3,20.296927050930847,Servicio,5.0,0,0.11,0.48,-54,Insatisfecho,1,0
CUST_06484,Masculino,24,Australia,Delhi,Individual,23,Web,Mensual,25,6,10.521927427245936,5,0.33,0,50,1150,PayPal,0,0,0,1,18.603359102244102,Servicio,3.0,0,0.8,0.08,-47,Satisfecho,1,0
CUST_06485,Masculino,18,Australia,Delhi,Individual,35,Mobile,Trimestral,21,4,13.930354986982367,8,0.26,4,30,1050,PayPal,1,1,1,0,30.8505231173028,Tecnico,4.0,1,0.22,0.15,100,Neutral,0,0
CUST_06486,Masculino,29,Alemania,Toronto,Individual,52,Web,Trimestral,0,3,28.687035360997108,2,0.12,2,70,3640,PayPal,0,0,0,1,1.0,Servicio,3.0,0,0.48,0.03,15,Insatisfecho,1,1
CUST_06487,Femenino,38,India,Sydney,Individual,46,Mobile,Anual,21,6,14.72577336042389,4,-0.07,0,50,2300,PayPal,3,0,0,1,26.50623252435927,Facturacion,3.0,1,0.65,0.21,53,Insatisfecho,1,0
CUST_06488,Femenino,28,Canada,New York,Individual,2,Web,Mensual,17,6,10.486456340712834,9,0.12,2,20,40,PayPal,0,1,0,4,35.036902277261646,Tecnico,4.0,0,0.12,0.34,15,Satisfecho,3,1
CUST_06489,Masculino,61,Banglades,New York,SME,57,Web,Mensual,14,4,29.598777902547,6,-0.03,2,20,1140,Tarjeta,0,0,0,0,37.68552559679677,Tecnico,1.0,0,0.16,0.06,6,Neutral,0,0
CUST_06490,Femenino,68,USA,Berlin,Individual,42,Mobile,Trimestral,9,6,17.262859848564332,2,0.05,1,10,420,Tarjeta,0,1,0,6,24.13650500446284,Facturacion,2.0,0,0.3,0.22,-6,Neutral,0,0
CUST_06491,Masculino,61,Banglades,New York,Enterprise,9,Web,Mensual,38,3,9.010969053667214,6,0.02,1,50,450,PayPal,0,0,0,1,27.97998039226659,Facturacion,3.0,1,0.56,0.49,90,Neutral,2,0
CUST_06492,Masculino,61,UK,Toronto,SME,13,Web,Anual,8,2,22.345753350731528,3,-0.08,12,10,130,PayPal,0,0,0,1,34.40656987426422,No clasificada,4.0,1,0.75,0.31,22,Satisfecho,1,0
CUST_06493,Femenino,31,USA,Londres,Individual,43,Web,Mensual,18,1,7.666456589886708,8,-0.26,54,100,4300,Tarjeta,0,0,0,3,13.681940121000466,Tecnico,2.0,0,0.63,0.45,97,Satisfecho,1,0
CUST_06494,Femenino,51,Australia,Delhi,Individual,34,Mobile,Anual,14,6,8.720289450419376,5,-0.22,0,50,1700,Tarjeta,0,1,0,1,38.93297692431053,Tecnico,5.0,1,0.67,0.09,90,Satisfecho,0,0
CUST_06495,Masculino,51,USA,Berlin,Individual,16,Web,Mensual,9,0,11.392129783844752,4,0.12,7,30,480,Tarjeta,0,0,0,1,34.70223524253235,Tecnico,2.0,0,0.73,0.08,0,Satisfecho,2,1
CUST_06496,Masculino,42,Canada,Delhi,SME,5,Web,Mensual,27,0,8.851658524386977,3,0.04,1,10,50,PayPal,0,0,0,5,13.76648368075143,Servicio,3.0,0,0.82,0.36,55,Satisfecho,2,0
CUST_06497,Femenino,21,India,Delhi,Individual,1,Mobile,Mensual,24,2,9.568720000071412,2,0.17,1,20,20,Transferencia Bancarias,0,1,1,1,29.96244326214057,Tecnico,5.0,0,0.72,0.11,19,Neutral,0,0
CUST_06498,Masculino,69,Banglades,Delhi,Individual,40,Web,Mensual,15,6,7.259270863020482,6,0.11,1,30,1200,Tarjeta,1,1,0,1,12.265312746107432,Servicio,2.0,0,0.79,0.08,-17,Insatisfecho,1,0
CUST_06499,Femenino,72,Alemania,Londres,Individual,22,Referral,Trimestral,10,5,15.714307365517335,8,0.32,11,50,1100,Tarjeta,1,0,0,3,33.20304007867302,No clasificada,4.0,1,0.54,0.28,43,Satisfecho,0,1
CUST_06500,Masculino,43,India,New York,Individual,48,Web,Anual,25,6,6.3113053730319,4,0.05,1,30,1440,Tarjeta,2,0,0,2,23.00052007063249,Tecnico,3.0,0,0.16,0.27,4,Insatisfecho,1,0
CUST_06501,Femenino,33,UK,Sydney,Enterprise,46,Referral,Mensual,24,3,5.548553385114904,7,0.0,8,10,460,PayPal,0,0,0,1,26.957658337556527,Tecnico,4.0,0,0.49,0.19,-50,Satisfecho,1,0
CUST_06502,Masculino,27,Alemania,Delhi,Individual,58,Mobile,Mensual,18,5,18.21148079282759,5,-0.13,2,30,1740,Tarjeta,0,1,0,0,36.093897093342605,Facturacion,4.0,3,0.9,0.03,-72,Satisfecho,2,0
CUST_06503,Masculino,62,UK,Toronto,Individual,26,Web,Mensual,34,7,13.434312247082218,3,0.05,31,10,260,Tarjeta,0,1,0,1,24.139640057498664,Facturacion,1.0,0,0.3,0.37,73,Insatisfecho,2,0
CUST_06504,Femenino,19,UK,Delhi,Individual,34,Referral,Trimestral,35,1,15.01206141620107,5,0.09,6,20,680,PayPal,0,0,0,1,13.822856157946928,No clasificada,3.0,0,0.77,0.24,-23,Satisfecho,0,0
CUST_06505,Masculino,52,Canada,Delhi,SME,50,Mobile,Mensual,14,7,13.186380302123569,3,-0.01,16,50,2500,Transferencia Bancarias,1,0,1,1,50.65314933403902,Tecnico,4.0,0,0.84,0.16,55,Insatisfecho,0,0
CUST_06506,Masculino,36,Canada,New York,Individual,58,Referral,Trimestral,40,7,30.52528584321429,3,0.08,28,10,580,Tarjeta,0,0,1,1,28.70200712182748,Servicio,3.0,0,0.72,0.08,52,Neutral,1,0
CUST_06507,Femenino,23,Australia,Dhaka,SME,21,Web,Trimestral,17,3,15.133823221959556,6,0.04,3,30,630,Tarjeta,0,1,1,1,31.407266211255305,Servicio,3.0,0,0.61,0.49,32,Satisfecho,2,0
CUST_06508,Masculino,36,Australia,Toronto,SME,7,Web,Trimestral,17,3,13.722243140352363,2,0.24,0,30,210,PayPal,0,0,1,0,30.52452121079763,No clasificada,3.0,0,0.34,0.11,14,Satisfecho,2,0
CUST_06509,Masculino,70,UK,New York,SME,25,Mobile,Trimestral,27,2,17.631163970535276,7,0.03,38,70,1750,Transferencia Bancarias,2,0,0,1,35.77946424062718,No clasificada,5.0,0,0.41,0.47,3,Neutral,0,0
CUST_06510,Masculino,69,India,Delhi,Individual,57,Web,Anual,23,2,17.262223588475024,7,0.02,1,50,2850,PayPal,2,0,0,2,30.20743854674248,Tecnico,3.0,0,0.89,0.05,63,Neutral,0,0
CUST_06511,Femenino,68,Australia,Dhaka,Individual,12,Referral,Mensual,20,4,21.751606337116755,7,0.09,5,30,360,Tarjeta,0,0,0,1,28.66930419829294,Tecnico,5.0,0,0.52,0.47,100,Satisfecho,3,0
CUST_06512,Femenino,25,Canada,New York,Individual,31,Mobile,Mensual,0,2,16.20739123802521,4,0.28,5,10,310,Tarjeta,0,1,0,2,23.346279582188615,Servicio,3.0,0,0.15,0.38,46,Insatisfecho,1,0
CUST_06513,Femenino,31,Australia,New York,Individual,47,Mobile,Mensual,4,4,17.94556996332477,5,0.03,1,30,1410,Tarjeta,0,1,0,2,40.13628629454153,Tecnico,4.0,0,0.68,0.09,28,Satisfecho,1,0
CUST_06514,Masculino,27,UK,Berlin,Individual,27,Referral,Mensual,7,7,20.37898227748422,1,-0.06,6,50,1350,PayPal,0,0,0,0,30.00070889318271,Servicio,2.0,0,0.17,0.04,-16,Neutral,1,0
CUST_06515,Masculino,20,Banglades,Londres,Individual,22,Referral,Mensual,20,5,22.56791509025545,2,0.06,14,70,1540,Tarjeta,1,1,0,3,12.343692104382876,Tecnico,5.0,0,0.24,0.45,44,Neutral,1,0
CUST_06516,Masculino,55,Alemania,Dhaka,Individual,34,Web,Mensual,14,5,11.83312961902518,2,-0.02,5,30,1020,Tarjeta,0,0,0,1,32.20609590536535,Tecnico,5.0,0,0.49,0.31,60,Satisfecho,0,0
CUST_06517,Masculino,46,India,Sydney,SME,54,Mobile,Mensual,16,6,4.631451822758805,3,-0.17,1,10,540,PayPal,0,1,1,1,27.68257241568705,Tecnico,4.0,1,0.3,0.23,100,Satisfecho,2,0
CUST_06518,Femenino,32,India,Dhaka,Individual,17,Mobile,Trimestral,17,7,3.389403649156419,4,0.13,8,50,850,Transferencia Bancarias,0,1,0,0,23.50135735819188,Facturacion,4.0,1,0.17,0.23,38,Neutral,1,0
CUST_06519,Masculino,40,USA,Londres,Individual,59,Web,Trimestral,29,0,18.55904683830037,6,-0.22,28,10,590,Transferencia Bancarias,0,0,0,1,29.207534268253035,Facturacion,5.0,0,0.55,0.44,2,Satisfecho,2,0
CUST_06520,Masculino,40,Australia,Londres,SME,11,Referral,Mensual,27,4,16.48106999247382,6,-0.12,0,30,330,Tarjeta,0,0,0,0,7.226609659661321,Facturacion,2.0,0,0.81,0.15,41,Neutral,1,0
CUST_06521,Masculino,35,India,Toronto,Individual,29,Referral,Trimestral,15,4,5.738695948266537,3,-0.05,3,10,290,Tarjeta,0,0,0,0,17.747859329838068,Tecnico,4.0,1,0.49,0.24,-11,Insatisfecho,0,0
CUST_06522,Femenino,63,Banglades,Berlin,SME,34,Mobile,Trimestral,16,5,15.00056750605255,3,0.16,27,50,1700,PayPal,0,0,0,0,34.91062088117849,Servicio,5.0,0,0.53,0.09,37,Satisfecho,0,0
CUST_06523,Masculino,36,Banglades,Berlin,Individual,51,Web,Mensual,11,0,11.955402964306645,3,0.09,9,20,1020,Transferencia Bancarias,0,1,0,1,27.133283236956785,Facturacion,5.0,0,0.89,0.04,33,Satisfecho,3,0
CUST_06524,Masculino,45,Canada,New York,Enterprise,37,Mobile,Anual,16,1,9.495461978580174,6,0.24,6,10,370,PayPal,1,1,1,3,25.131477399978667,Facturacion,3.0,0,0.45,0.28,-9,Insatisfecho,2,0
CUST_06525,Masculino,43,Alemania,Londres,SME,58,Mobile,Mensual,32,3,2.1217066128498523,10,0.09,3,50,2900,Tarjeta,0,0,0,0,26.89713405189623,Tecnico,4.0,0,0.45,0.38,54,Satisfecho,1,0
CUST_06526,Masculino,27,Canada,Dhaka,Individual,49,Web,Trimestral,29,5,12.304817571708076,7,-0.01,8,20,980,Tarjeta,1,0,0,0,21.89812708472052,Tecnico,3.0,0,0.71,0.35,-46,Satisfecho,1,0
CUST_06527,Masculino,64,Australia,Sydney,SME,48,Web,Anual,23,3,17.5295518536611,7,-0.22,6,30,1440,PayPal,1,0,0,1,22.99476703252757,Facturacion,3.0,0,0.48,0.19,45,Satisfecho,1,0
CUST_06528,Femenino,21,UK,Toronto,Individual,26,Web,Trimestral,9,2,27.56813807360443,5,-0.03,8,20,520,Tarjeta,0,0,1,0,28.139647789769302,Servicio,2.0,0,0.13,0.2,21,Satisfecho,0,0
CUST_06529,Masculino,72,Banglades,Dhaka,Individual,45,Mobile,Trimestral,19,2,5.528229637378509,6,0.12,2,20,900,Tarjeta,0,0,0,2,15.44853507723556,Facturacion,2.0,0,0.48,0.11,0,Insatisfecho,1,1
CUST_06530,Masculino,19,Banglades,Berlin,SME,45,Mobile,Anual,16,1,11.917538923146784,3,-0.16,7,20,900,Tarjeta,1,0,0,0,12.167176659801584,Facturacion,5.0,1,0.76,0.2,-9,Satisfecho,0,0
CUST_06531,Masculino,20,USA,New York,SME,45,Web,Mensual,18,6,26.353756928447325,3,0.09,0,20,900,Tarjeta,0,1,0,1,38.78339891755512,Facturacion,3.0,0,0.37,0.07,-25,Neutral,2,0
CUST_06532,Masculino,24,USA,Sydney,Individual,32,Mobile,Mensual,27,2,21.87451901766695,2,0.04,5,30,960,Transferencia Bancarias,1,0,0,2,12.830507892999332,Facturacion,4.0,0,0.1,0.47,54,Satisfecho,1,0
CUST_06533,Masculino,72,Banglades,Londres,Individual,37,Web,Trimestral,30,3,20.684455023838765,4,0.0,1,20,740,PayPal,0,0,0,0,36.050672427748594,Facturacion,4.0,1,0.37,0.07,70,Neutral,2,0
CUST_06534,Masculino,33,Alemania,Dhaka,SME,5,Mobile,Anual,44,7,15.005958113968957,4,-0.0,2,10,50,Tarjeta,0,0,1,1,12.254592626594269,Tecnico,4.0,0,0.61,0.17,95,Neutral,1,0
CUST_06535,Masculino,48,India,Sydney,Individual,20,Mobile,Trimestral,11,5,20.75944798259945,8,-0.06,7,20,400,Tarjeta,0,0,1,2,33.64285080358858,Servicio,5.0,1,0.64,0.16,-9,Satisfecho,0,0
CUST_06536,Masculino,27,India,Berlin,SME,51,Mobile,Anual,32,5,9.344913278863016,2,-0.18,19,70,3570,Tarjeta,0,0,1,0,23.229821505991413,No clasificada,3.0,0,0.23,0.08,20,Neutral,0,0
CUST_06537,Masculino,36,Banglades,Toronto,SME,7,Mobile,Mensual,18,4,8.281935234612243,7,-0.42,6,30,210,Tarjeta,2,0,1,2,22.72549477353025,Tecnico,4.0,0,0.81,0.09,100,Neutral,1,0
CUST_06538,Masculino,45,India,Dhaka,Individual,43,Web,Anual,12,4,3.855355353932112,4,0.19,12,10,430,Tarjeta,0,0,1,2,22.53906993024323,No clasificada,5.0,1,0.86,0.23,37,Neutral,0,0
CUST_06539,Femenino,34,USA,Londres,Individual,23,Web,Anual,41,6,14.60342372921862,3,0.06,4,10,230,Tarjeta,0,0,1,1,6.390966143831243,Tecnico,4.0,0,0.24,0.17,50,Insatisfecho,3,0
CUST_06540,Femenino,45,UK,Toronto,Individual,1,Mobile,Mensual,37,2,19.5548355797141,4,0.1,0,50,50,Tarjeta,0,1,1,1,19.423923251062263,Servicio,3.0,0,0.22,0.18,32,Insatisfecho,1,0
CUST_06541,Femenino,36,India,Delhi,SME,39,Mobile,Anual,17,3,17.659437996434278,12,0.08,16,20,780,Tarjeta,0,0,0,1,27.54346362808741,Servicio,2.0,0,0.55,0.07,11,Insatisfecho,0,1
CUST_06542,Femenino,54,Canada,Sydney,SME,3,Web,Mensual,12,5,27.019590384269375,4,0.07,22,50,150,Tarjeta,1,0,0,3,28.898825904295435,Tecnico,2.0,1,0.47,0.02,43,Neutral,1,1
CUST_06543,Masculino,40,Banglades,Sydney,Individual,45,Web,Anual,2,0,9.695223315293545,10,0.37,3,100,4500,Tarjeta,0,1,0,0,12.482243101200064,Tecnico,4.0,0,0.82,0.01,100,Satisfecho,1,0
CUST_06544,Femenino,37,India,New York,Individual,3,Web,Anual,32,0,22.665360107472907,2,0.07,42,30,90,Tarjeta,0,0,0,0,16.243786103511134,No clasificada,3.0,0,0.28,0.34,4,Satisfecho,1,1
CUST_06545,Femenino,30,UK,Londres,SME,6,Web,Mensual,0,5,15.943822952851368,8,0.18,0,20,120,Tarjeta,0,0,0,0,13.377719222178234,Facturacion,3.0,0,0.34,0.23,48,Satisfecho,1,0
CUST_06546,Masculino,30,Banglades,Sydney,Individual,31,Web,Trimestral,18,5,22.271147453940387,4,-0.09,2,50,1550,Tarjeta,1,1,0,0,19.717065282258783,Tecnico,4.0,0,0.28,0.46,53,Satisfecho,0,0
CUST_06547,Femenino,60,Alemania,Berlin,SME,54,Web,Trimestral,11,5,14.672574031574932,8,0.08,11,50,2700,Tarjeta,1,1,0,1,20.39791715231413,No clasificada,3.0,0,0.26,0.06,20,Insatisfecho,2,0
CUST_06548,Femenino,28,Alemania,Delhi,Individual,27,Mobile,Mensual,33,4,14.864691423474572,6,0.33,11,70,1890,Tarjeta,2,0,1,0,37.70755664003698,Facturacion,3.0,0,0.31,0.07,-20,Satisfecho,0,0
CUST_06549,Masculino,65,USA,Berlin,SME,29,Web,Mensual,38,3,16.80765566280358,8,0.09,27,50,1450,Tarjeta,2,0,1,0,17.042739864699747,Tecnico,3.0,0,0.63,0.07,11,Satisfecho,1,1
CUST_06550,Masculino,32,UK,Toronto,SME,15,Referral,Mensual,2,5,15.19543781846226,4,-0.03,16,10,150,Transferencia Bancarias,0,0,0,1,33.68436026334159,Facturacion,4.0,0,0.16,0.07,-14,Insatisfecho,0,0
CUST_06551,Masculino,34,Canada,Delhi,Individual,36,Web,Trimestral,20,6,25.098767724258124,1,0.02,2,50,1800,Tarjeta,0,0,0,0,32.477371086212884,Tecnico,2.0,0,0.49,0.38,4,Neutral,0,0
CUST_06552,Femenino,71,UK,Delhi,SME,5,Web,Mensual,22,4,1.0,7,-0.25,2,20,100,Tarjeta,0,0,1,1,25.43868037870506,Servicio,4.0,0,0.35,0.01,2,Satisfecho,2,0
CUST_06553,Femenino,67,Canada,Berlin,Individual,3,Web,Anual,17,3,10.392258674920797,6,-0.11,1,10,30,Transferencia Bancarias,0,1,0,1,26.875163796665976,Facturacion,4.0,0,0.88,0.08,20,Neutral,2,0
CUST_06554,Masculino,45,Canada,Sydney,Individual,51,Mobile,Mensual,13,5,10.62472729639186,4,0.1,3,10,510,Tarjeta,0,0,0,2,15.342882024657658,Tecnico,2.0,0,0.46,0.23,39,Neutral,1,0
CUST_06555,Masculino,36,UK,Berlin,Individual,25,Mobile,Trimestral,35,6,21.63824683338099,2,0.11,7,10,250,Tarjeta,1,0,1,0,29.59500953321024,No clasificada,4.0,0,0.36,0.11,53,Neutral,0,0
CUST_06556,Femenino,21,Banglades,Londres,SME,32,Mobile,Mensual,14,0,11.599630129004122,4,0.09,2,10,320,Tarjeta,0,0,1,0,1.0,Tecnico,5.0,1,0.5,0.41,80,Satisfecho,0,0
CUST_06557,Masculino,39,Australia,Toronto,SME,21,Referral,Trimestral,39,5,14.67207587309513,3,-0.08,12,50,1050,Tarjeta,1,0,1,1,24.99934909785208,Facturacion,4.0,0,0.22,0.23,-28,Neutral,1,0
CUST_06558,Femenino,39,UK,Dhaka,SME,48,Mobile,Anual,13,2,12.447159003821133,7,0.06,24,70,3360,PayPal,0,1,0,1,25.66698479108944,Tecnico,3.0,0,0.36,0.31,20,Satisfecho,0,0
CUST_06559,Masculino,72,Banglades,Delhi,SME,17,Referral,Mensual,27,1,19.820063171389744,4,0.23,2,20,340,Tarjeta,0,0,0,1,14.18179880465532,Servicio,3.0,0,0.51,0.26,46,Insatisfecho,1,0
CUST_06560,Masculino,54,Canada,Londres,Individual,9,Web,Mensual,28,2,14.12173870008172,9,-0.22,35,20,180,Tarjeta,0,0,0,2,33.36905825917981,No clasificada,5.0,0,0.71,0.22,48,Satisfecho,1,0
CUST_06561,Femenino,56,Banglades,Sydney,Individual,26,Web,Trimestral,13,3,21.021860637395022,5,-0.02,28,10,260,Tarjeta,0,0,0,2,28.274585625949783,No clasificada,3.0,0,0.58,0.15,22,Satisfecho,3,0
CUST_06562,Masculino,51,Banglades,Sydney,Individual,22,Web,Mensual,2,4,21.89758299184224,5,-0.04,4,30,660,Transferencia Bancarias,0,0,0,1,21.55442356942135,Facturacion,4.0,0,0.2,0.43,15,Satisfecho,0,0
CUST_06563,Masculino,50,India,Berlin,SME,41,Mobile,Mensual,11,7,28.67353385776533,8,0.07,7,10,410,PayPal,1,0,0,2,9.355690901975978,Facturacion,4.0,0,0.89,0.14,15,Neutral,1,0
CUST_06564,Masculino,61,Alemania,New York,Enterprise,46,Web,Mensual,8,4,21.073432224587616,3,-0.14,12,30,1380,PayPal,0,1,1,0,19.08221677111732,No clasificada,3.0,0,0.44,0.47,29,Neutral,1,1
CUST_06565,Femenino,59,Alemania,Delhi,Individual,59,Mobile,Mensual,28,0,18.377611731402208,5,-0.11,18,10,590,PayPal,0,0,1,2,26.092469905928716,Tecnico,2.0,0,0.32,0.15,63,Insatisfecho,0,0
CUST_06566,Masculino,57,USA,Delhi,SME,23,Web,Trimestral,16,5,27.764020417489128,5,0.11,2,30,690,PayPal,1,0,0,1,20.45450506038299,Facturacion,4.0,0,0.18,0.07,1,Satisfecho,0,0
CUST_06567,Masculino,50,Alemania,New York,Individual,11,Web,Anual,33,7,22.94789922101042,4,-0.04,10,100,1100,PayPal,0,0,1,1,37.05548481646302,Facturacion,3.0,0,0.34,0.21,40,Neutral,0,0
CUST_06568,Masculino,29,Australia,Sydney,Individual,58,Web,Trimestral,25,0,15.638822607835213,2,0.13,15,20,1160,Transferencia Bancarias,0,1,0,2,9.77727782713269,No clasificada,3.0,1,0.87,0.3,45,Satisfecho,1,0
CUST_06569,Masculino,19,Canada,Sydney,Individual,10,Web,Mensual,18,2,12.907063546583538,3,0.08,4,10,100,Tarjeta,0,0,0,2,26.298293261895527,Servicio,5.0,0,0.18,0.01,13,Insatisfecho,0,0
CUST_06570,Masculino,45,UK,Dhaka,SME,23,Web,Mensual,20,5,23.515626092732,5,0.15,18,20,460,PayPal,0,1,0,1,9.375727417206145,Facturacion,3.0,0,0.73,0.29,100,Satisfecho,0,0
CUST_06571,Masculino,27,UK,Dhaka,Individual,5,Web,Anual,6,6,12.306744400480396,4,-0.13,10,10,50,PayPal,0,0,0,0,25.943553094864107,Tecnico,4.0,0,0.86,0.5,28,Satisfecho,0,0
CUST_06572,Femenino,39,Australia,Delhi,SME,55,Web,Anual,18,2,17.936553068214582,4,0.23,7,10,550,Tarjeta,0,1,0,1,29.57073414923347,Servicio,5.0,0,0.54,0.32,30,Satisfecho,1,0
CUST_06573,Femenino,34,Alemania,Dhaka,Individual,26,Mobile,Mensual,21,6,4.065526517194812,5,0.07,1,10,260,PayPal,0,0,0,2,34.17874946271614,Servicio,3.0,1,0.66,0.2,-12,Satisfecho,2,0
CUST_06574,Masculino,43,Canada,Dhaka,Individual,4,Web,Anual,16,1,13.74211456587512,10,0.17,31,50,200,Tarjeta,0,1,0,3,19.604356817911,Servicio,4.0,0,0.8,0.02,-16,Satisfecho,1,1
CUST_06575,Femenino,20,Alemania,Toronto,Individual,43,Web,Anual,14,3,25.07779117852602,5,-0.19,1,20,860,PayPal,0,1,0,0,29.724279858039665,Facturacion,3.0,1,0.14,0.33,49,Satisfecho,1,0
CUST_06576,Femenino,24,Banglades,Delhi,SME,27,Web,Mensual,30,2,7.727749931873871,5,-0.0,11,30,810,Tarjeta,0,0,0,1,24.356200175669976,No clasificada,2.0,0,0.81,0.42,3,Neutral,0,0
CUST_06577,Masculino,61,USA,Sydney,Individual,38,Referral,Trimestral,10,2,20.37443649878834,3,0.03,0,50,1900,PayPal,3,1,0,2,24.161840596920523,Facturacion,4.0,1,0.37,0.21,-23,Satisfecho,3,0
CUST_06578,Femenino,25,Alemania,Sydney,SME,34,Mobile,Trimestral,25,0,1.0,3,0.09,1,10,340,Transferencia Bancarias,0,1,0,2,37.59364023859267,Tecnico,4.0,0,0.59,0.09,-33,Satisfecho,0,0
CUST_06579,Femenino,37,USA,Dhaka,Individual,58,Referral,Mensual,31,5,23.85876260718822,8,0.21,11,50,2900,PayPal,1,0,0,0,35.85192934907931,Facturacion,4.0,0,0.83,0.48,37,Insatisfecho,2,0
