Address Borough,Business Name,License Type,Latitude,Longitude
Bronx,OCD CONTRACTING CORPORATION,Business,40.8437734920481,-73.83086400326998
Brooklyn,"AWNING CITY WINDOWS & DOORS, INC.",Business,40.61902787865017,-73.9126748307787
Brooklyn,"J THOMAS CONSTRUCTION AND FABRICATION, INC.",Business,40.68331068498801,-73.99276726786653
Staten Island,G.O.L. CONTRACTING CORPORATION,Business,40.63505482648773,-74.12318463356884
Queens,"FLORES, LUIS A.",Business,40.72380982927107,-73.89933319499447
Queens,"REMEX CONSTRUCTION, CORP.",Business,40.69313438606846,-73.78229347499172
Queens,ROBERTSON'S RESTORATION AND PAINTING LTD.,Business,40.70581391858678,-73.90430885767489
Brooklyn,EASTERN TRADING 88 INC.,Business,40.6651953504408,-73.99674146853106
Queens,DEEP CONSTRUCTION US CORPORATION,Business,40.73611577278269,-73.84583795707783
Bronx,RAZAN WIRELESS & JEWELRY INC.,Business,40.839772148428786,-73.9164761613582
Manhattan,FOCUS & STRUGA BUILDING DEVELOPERS LLC,Business,40.73007267306802,-73.98658516015117
Queens,DUNWELL INTERIORS INC,Business,40.712579868069774,-73.8808852285913
Manhattan,WILLMARC INC,Business,40.73366075345813,-73.99531285227314
Brooklyn,HK CONSTRUCTION CORP,Business,40.65542244826294,-73.95980772036032
Queens,GLOBAL CONTRACTING GROUP CORP,Business,40.76021262937845,-73.86613737966698
Queens,G DESIGN LLC,Business,40.7716552272044,-73.89206547355535
Bronx,SUAREZ SERVICE LLC,Business,40.83425805420328,-73.91651922101973
Brooklyn,"BHALLI, MOHAMMED",Business,40.615689924648,-73.98910426165804
Staten Island,"BUILDING DREAMS OF NEW YORK, INC.",Business,40.6354623045063,-74.15606247580388
Brooklyn,"G & T CONSULTANT, CORP.",Business,40.609460021793744,-73.97611444823694
Queens,"FERNANDEZ, CARLOS AND TAVERAS JOSE LUIS",Business,40.75533526167502,-73.8661796662606
Manhattan,"TIMKO, GEORGE",Business,40.796135820826535,-73.97126924329025
Staten Island,MARUVO CONSTRUCTION CORP,Business,40.55064459027116,-74.23125803862109
Brooklyn,"COLOUR, LLC",Business,40.661397036364264,-73.91349883122231
Staten Island,APS MECHANICAL INC.,Business,40.571347702935654,-74.12091824016764
Manhattan,"HOTUM, ANDRE",Business,40.826587113278656,-73.9508661679663
Brooklyn,"LOT10 CONSTRUCTION, LLC",Business,40.66006622648432,-73.9302677348897
Queens,COL NY CONSTRUCTION LLC,Business,40.70430768389463,-73.74580769397075
Bronx,"Wong Property Management Services, LLC",Business,40.90066165155753,-73.87021703075992
Queens,ABC GENERAL CONTRACTING CORPORATION,Business,40.67996553016032,-73.84958394995903
Queens,"EVISTA GROUP, INC.",Business,40.75051878308556,-73.9489697027781
Brooklyn,BOBBY'S TWINS CONTRACTING CORP.,Business,40.59719288284053,-73.97319850712066
Brooklyn,"R & M REPAIRS AND MAINTENANCE, INC.",Business,40.64842918322918,-74.01585251980644
Bronx,RMZ CONTRACTING INC.,Business,40.86814942605971,-73.85091184453442
Queens,LI CAI CHI,Business,40.76950570393996,-73.83024393056063
Manhattan,MK IMPROVEMENT GROUP INC.,Business,40.71241071921758,-73.9929913590197
Bronx,FOS MINI MARKET INC,Business,40.83565074947492,-73.8886116523943
Queens,DICRU CONSTRUCTION CORP,Business,40.72925295080068,-73.82775589780364
Queens,111 DELI STOP CORP,Business,40.75789077179808,-73.85939211098224
Brooklyn,SCOPE MANAGEMENT USA LLC,Business,40.64273464873949,-73.97397655638369
Brooklyn,BATLO BUILDERS INC,Business,40.581053463425015,-73.94892278575999
Brooklyn,AZAAN CONSTRUCTION CORP,Business,40.59648217704268,-73.99350404704833
Queens,QUEENS REMODEL INC,Business,40.75420001938324,-73.81194721431119
Queens,1. G & W RENOVATIONS INC.,Business,40.7550930552116,-73.83213230370299
Bronx,"DEONANDAN, ANTHONY",Business,40.82417547820604,-73.84808007375895
Brooklyn,Ifamily Construction Inc,Business,40.604859345068235,-73.99439635750828
Queens,DANIEL RESTREPO CONSTRUCTION CORP.,Business,40.742729782162485,-73.88504636645247
Queens,NICK'S PAINTING & CAPITAL IMPROVEMENTS CORP.,Business,40.726848344854666,-73.85338549666106
Manhattan,EXCELSIOR CONSTRUCTION GROUP INC,Business,40.709319861002726,-74.01039164097703
Bronx,MARCOS GENERAL CONTRACTOR CORP.,Business,40.863974007488046,-73.89820995792564
Staten Island,"CITI AIR HEATING & COOLING, INC.",Business,40.57149278611818,-74.11866160558888
Brooklyn,CITY BUILDERZ LLC,Business,40.730289003549096,-73.95317418925252
Staten Island,"R.G. INTELLICONSTRUCTION, CORP.",Business,40.50640354336676,-74.23124526611603
Queens,"VLADU, ION",Business,40.70548594233414,-73.89340251281489
Queens,GEOMARU INC,Business,40.73962820302562,-73.78384481935085
Brooklyn,ALL DONE ELECTRIC WORKS CORP,Business,40.59254303638592,-73.9374819362031
Brooklyn,CALIGARI CONSTRUCTION CORP.,Business,40.674985555542946,-74.01027453314701
Brooklyn,VOLTAIC SOLAIRE LLC,Business,40.65607700535011,-74.00733069369889
Manhattan,Murphy-Kennedy Group LLC,Business,40.706994854480634,-74.01233536016082
Brooklyn,"DELLA FERA, ALPHONSE P",Business,40.65736019041139,-73.98077908468468
Brooklyn,"NADKOS, INC.",Business,40.581709955512466,-73.97539355964217
Brooklyn,AL'S AFFORDABLE AUTO GLASS INC.,Business,40.64188881615293,-73.91962813280882
Brooklyn,STRESS-LESS HOME IMPROVEMENT LLC,Business,40.61655502064867,-74.03562322361547
Manhattan,G T D CONSTRUCTION CORP,Business,40.79354151073851,-73.96917568155112
Staten Island,EMPIRE GENERAL CONTRACTORS INC,Business,40.620336948163065,-74.15719420910331
Queens,"N.K.G. CONTRACTING, INC.",Business,40.76333858182296,-73.90441031510287
Queens,"GT DEVELOPMENT, LLC",Business,40.684361556786705,-73.83476939071252
Brooklyn,KINSUN CONSTRUCTION CONSULTANTS INC,Business,40.62390834789094,-74.00010807021424
Brooklyn,"REDMANN, JOHN",Business,40.6365234913395,-73.94401264555813
Queens,ARCHTON INC,Business,40.7284907642379,-73.72501990071127
Brooklyn,NAZIM UDDIN,Business,40.63669234643894,-73.98319546523705
Queens,AVIRAJ BUILDERS INC,Business,40.756620735051385,-73.81017893154225
Staten Island,JIN-HO KIM,Business,40.620271024239926,-74.10709177288341
Queens,F.S. AND SON CORP,Business,40.76746972753033,-73.86613001340211
Queens,JPP INTERIORS CORP.,Business,40.72503514231515,-73.9038916147962
Staten Island,Paving Associates LLC,Business,40.631204861041546,-74.12732788140423
Manhattan,B & M HOME REMODELING INC.,Business,40.83341304677571,-73.93901185604524
Manhattan,MCC CONTRACTOR LLC,Business,40.75403561973509,-73.97721399958486
Brooklyn,Williamsburg Finest Inc,Business,40.710724454034626,-73.9534079621722
Bronx,ECUA CITY GENERAL RESTORATION INC,Business,40.83483059802516,-73.85027459589845
Brooklyn,YEH CONSTRUCTORS LLC,Business,40.62223013565234,-73.9700941207481
Queens,PRM GENERAL CONTRACTORS INC,Business,40.78063665503448,-73.77903567049006
Queens,TRIO PROPERTY GROUP CORP.,Business,40.74843341898954,-73.76293407746665
Brooklyn,"LADINO, JUAN",Business,40.610799966382984,-73.9785738843187
Brooklyn,JB CONSTRUCTION AND DESIGN LLC,Business,40.61203383398804,-73.97251182747135
Brooklyn,"ALG PAINTING SERVICES, INC.",Business,40.661241605200786,-73.92683515761172
Brooklyn,"ALPHA OMEGA INSTALLATION, INC.",Business,40.66044830428203,-73.98224875490767
Staten Island,TOP FINISH PAINTING AND CARPENTRY LLC,Business,40.5678147279859,-74.1045529423607
Bronx,NY UNITED A-1 CONSTRUCTION INC,Business,40.863734045122754,-73.86264627814934
Staten Island,LAIDLAW ORNAMENTAL INC.,Business,40.635495869837946,-74.12141999265442
Brooklyn,BROWNSTONE CONSTUCTION & RENOVATION CORP,Business,40.596452144024376,-73.99765944150995
Manhattan,INTEGRAL CONTRACTING INC,Business,40.7508748772232,-73.9844623670286
Bronx,"BEWRY, ANGELLA",Business,40.882127463133806,-73.84826950393685
Bronx,ELIANDRO E&A CONTRACTOR CORP,Business,40.825010786399154,-73.87641674394744
Brooklyn,FIVE STAR GARAGE DOORS INC.,Business,40.62092727949809,-73.93804610811667
Queens,"KUMAR, NARAN JAN",Business,40.70052417187834,-73.74034745925137
Staten Island,MINO ANTHONY,Business,40.55771176003599,-74.11802173893177
Staten Island,BROTHERS LEGACY CORP,Business,40.59719960242969,-74.06496743517103
Brooklyn,J. OLYMPIA CONSTRUCTION CORP.,Business,40.58584077044969,-73.9246531831204
Brooklyn,MARSHALL HANDYMAN CORP,Business,40.70823473709217,-73.9528758814656
Bronx,RCA CONSULTING CORP,Business,40.838284920821714,-73.82590515464611
Staten Island,"LU, YONG LIANG",Business,40.60349767733314,-74.09445332015325
Brooklyn,RESTOREPAIR LLC,Business,40.69101973872262,-73.94132371227792
Queens,"PROMSUN, LLC",Business,40.701602298580866,-73.88505597238169
Brooklyn,BASELINE NETWORK SERVICES LLC,Business,40.67373226508637,-73.9395976908226
Bronx,SUPREME CONSTRUCTION & ROOFING CORP,Business,40.87634006920453,-73.84298523819398
Queens,BRIDGEMOHAN CONSTRUCTION CORP.,Business,40.67250866862084,-73.85880065179659
Bronx,JUBAJ CONSTRUCTION CORP.,Business,40.851683091061616,-73.86586292660624
Queens,GL MECHANICAL INC,Business,40.785488778888045,-73.80945746679437
Brooklyn,ILIN CONSTRUCTION INC.,Business,40.57541939845215,-73.96662334596171
Brooklyn,AMNAS PETROLEUM INC,Business,40.58286458943542,-73.98629071777603
Queens,"APPLE CONTRACTING, INC.",Business,40.67421179916864,-73.8036071171435
Bronx,ALEXA NYC CONSTRUCTION CORP,Business,40.86055811390262,-73.86706695132978
Brooklyn,"MELANSON, JOSEPH",Business,40.58630701847675,-73.94308986111953
Manhattan,REAL RENOVATION AND DESIGN LLC,Business,40.717971776215975,-74.0031059924733
Staten Island,DESIGN CONSTRUCTION DIVISION INC.,Business,40.62349973172663,-74.13729882050932
Bronx,"ARM CONSTRUCTION AND RENOVATION DESIGN, CORP.",Business,40.86982007870262,-73.86824160553086
Staten Island,G & R RENOVATIONS LLC,Business,40.62462938530365,-74.07664063132128
Brooklyn,ATEC INC,Business,40.64220873769835,-73.97933491110005
Queens,ABRAHAM CONTRACTORS & SONS INC.,Business,40.77514204985974,-73.7880008022608
Queens,DURAN BROTHERS CONSTRUCTION INC.,Business,40.73776919177894,-73.8551224146308
Brooklyn,SWING RESTORATION CORP.,Business,40.61838582458533,-73.93353150453571
Brooklyn,"JAMES RISING SUN CONTRACTOR, INC.",Business,40.65702724138265,-73.87978424400909
Staten Island,CASH CONSTRUCTION & RESTORATION LLC,Business,40.6404938427312,-74.08125658337654
Queens,J & M CONSTRUCTION - REN CORP,Business,40.72722833219495,-73.89166839958848
Queens,"REMODELING FORTE, INC.",Business,40.66355500555936,-73.7344826677237
Queens,EIFFEL CONSTRUCTION INC.,Business,40.72179885231938,-73.73549526235576
Queens,"MYSTIC INDUSTRIES, INC.",Business,40.78375215551148,-73.77630263729182
Brooklyn,INDEPENDENT CONCRETE POLISHING LLC,Business,40.647016931468784,-73.89664546490287
Manhattan,"THE BAILEY COMPANY, INC.",Business,40.74474686675558,-73.99716342482513
Brooklyn,"AJET, KUKAJ",Business,40.61911308928951,-74.02561080112919
Brooklyn,HOME REMODE LLC,Business,40.65096973581472,-73.92544093905174
Brooklyn,HOME CARE WATERPROOFING CORP.,Business,40.585013885310666,-73.98730194471922
Queens,"VICARI, FRANCO",Business,40.785655574717104,-73.79625119395452
Queens,"DEER, KENNETH",Business,40.57396549619388,-73.85473977949428
Brooklyn,"RTE Home Improvements, Inc",Business,40.61215458834643,-73.95503989939718
Queens,RRS CONSTRUCTION USA LLC,Business,40.68082643971805,-73.82022666611785
Queens,RAINA-K ENTERPRISES INC.,Business,40.67976029138476,-73.74052204418778
Manhattan,"RBD LOCK & ALARM, INC.",Business,40.72435328178012,-73.99519445047973
Brooklyn,"JSR HOME IMPROVEMENTS, INC.",Business,40.60126036402953,-73.93720008857989
Queens,AMBEE DRUG CORP.,Business,40.70848841567303,-73.90563596939408
Bronx,PRINCETON INTERIORS INC.,Business,40.75364926895522,-73.93548996426209
Queens,ED WORLD CORP.,Business,40.6857138731975,-73.82490809385943
Brooklyn,E.M.H EARLY BIRD CONSTRUCTION LLC,Business,40.64843472124245,-73.94741171780619
Staten Island,INGC CORP,Business,40.552252317350586,-74.19786243731522
Brooklyn,"BARRICELLA, CARMINE",Business,40.61182393231653,-73.94571534939894
Bronx,EUROCRAFT BUILDER INC,Business,40.80157834224376,-73.91505040739726
Manhattan,ERIC LAGUNA,Business,40.72111716702185,-73.9942170256473
Queens,SUNSHINE HVAC LLC,Business,40.71650308696915,-73.76269773471711
Queens,JRS CONSTRUCTION & EXPEDITING SERVICES INC.,Business,40.68991634029328,-73.80784108266977
Queens,HOME DECOR CONSTURCTION CORP,Business,40.752577718920115,-73.86698286171169
Outside NYC,ACG XPERTS SERVICES INC.,Business,40.81474946043779,-73.82624851074519
Brooklyn,English Painting Co LLC,Business,40.68387052634861,-73.99142593149642
Queens,"786 A&S CONSTRUCTION, CORP.",Business,40.712607972098255,-73.80013212874888
Brooklyn,ROOM FOR CHANGE INC.,Business,40.66918324631117,-73.99152875353528
Brooklyn,RAKAN CONVENIENCE CORP,Business,40.651686786087915,-73.95256625081376
Queens,C & M GENERAL CONTRACTING INC.,Business,40.732025855211134,-73.89133586315236
Brooklyn,UZBOYS CONSTRUCTION INC,Business,40.61034231063875,-73.98289956304008
Bronx,"STAKA CONSTRUCTION, LLC",Business,40.8598004045406,-73.8409058245368
Bronx,NEW BOSTON WIRELESS INC,Business,40.83139129811194,-73.9010278048278
Brooklyn,"SHAKAROV, MARK",Business,40.66630434960569,-73.95663990229122
Brooklyn,"NG, JIN S",Business,40.59381852311387,-73.98217284904112
Bronx,"Erestorations, LLC",Business,40.86607466604618,-73.86445279057696
Staten Island,D.W.V. LANDSCAPE DESIGN INC.,Business,40.55447328364339,-74.2114933392196
Manhattan,Y.S. RENOVATIONS CORP,Business,40.82289138678404,-73.94207096675898
Brooklyn,"AMF CONSULTING, INC.",Business,40.624075837153015,-74.02485981433257
Queens,FRANK & SON HOME IMPROVEMENT CORP,Business,40.6973865614049,-73.83938925931945
Brooklyn,"SIENICKI, REMIGIUSZ",Business,40.7223745036466,-73.94397299306573
Queens,PATRICK WEISEL LANDSCAPE DESIGN LLC,Business,40.75018172566649,-73.95021873354658
Brooklyn,"DELGADO, EDUARDO",Business,40.66260867635893,-73.92710399053617
Queens,ALL ZONE DEVELOPMENT INC,Business,40.76096136071263,-73.8302801462036
Brooklyn,BEASTMODE CONSTRUCTION CORP.,Business,40.58084819687251,-73.95708418456213
Brooklyn,"CONCORD DIRECT, INC.",Business,40.59505985016933,-73.95467332730506
Manhattan,"UNITED TEAM SERVICES, INC",Business,40.71625900391886,-73.99560626989886
Queens,"LSL Construction Services, Inc.",Business,40.750089423552446,-73.90409006489536
Queens,"A&P RENOVATING, INC",Business,40.65983469308507,-73.84296141250996
Manhattan,"J I J CONSTRUCTION, CORP.",Business,40.7906120172845,-73.93933275087659
Queens,"EVANS CONTRACTING GROUP, LLC",Business,40.68611351245945,-73.83152712419596
Brooklyn,"SINGH,TARSEM",Business,40.58804407788998,-73.98670370116302
Queens,ARCENTALES CONSTRUCTION CORP,Business,40.75560788981964,-73.91291808869614
Brooklyn,POWERS PERFORMANCE CONSTRUCTION LLC,Business,40.60826284130785,-74.00655472318331
Brooklyn,ART - TECH CONSTRUCTION CORP,Business,40.64425474373078,-73.97178867597374
Staten Island,S & Y DEVELOPMENT INC,Business,40.587693270769925,-74.08732019871763
Queens,FLAT RATE DUCT SERVICES INC,Business,40.7241808846778,-73.81212211622619
Manhattan,"ZZZ CARPENTRY, INC.",Business,40.75089232647484,-74.00393403584016
Manhattan,METRO LOBBY STORES INC.,Business,40.75482579364242,-73.97568333502217
Staten Island,"DEMIROVIC,GEZIM",Business,40.611014675779614,-74.14967362204169
Brooklyn,"RENOVAZZIO CONSTRUCTION, LLC",Business,40.59431018033539,-73.94173996251429
Brooklyn,901 GREENE AVENUE BUILDERS LLC,Business,40.66708044003454,-73.86887639945327
Brooklyn,"IRVING NIENALTOW, INC.",Business,40.64258155410383,-73.95758858542474
Queens,VICTOR CONSTRUCTION CORP,Business,40.69386555660554,-73.82114352635793
Brooklyn,SKYLINE BK INC,Business,40.609876247709344,-73.91203851649144
Queens,SELMANI BROTHERS INC.,Business,40.704555388604426,-73.8600167599337
Brooklyn,"HUSSAIN,DELWAR",Business,40.633551639440206,-73.9517288656178
Staten Island,"SANTAPAOLA, SAMUEL L",Business,40.604643572241386,-74.08577580125585
Queens,"SEWDAT, SEUCHARRAN",Business,40.698936721163,-73.79416123846934
Brooklyn,R. GREENBERG CONSTRUCTION CORP.,Business,40.656694612741866,-74.00681537370629
Brooklyn,JARA CONSTRUCTION CORP,Business,40.70318505867022,-73.91563743752678
Manhattan,GJF CONSTRUCTION CORP.,Business,40.70568843773584,-74.01145506902765
Queens,G & R AUTO SERVICES ENTERPRISES CORP.,Business,40.73703471440193,-73.89393661050173
Brooklyn,"R.HIPPER,INC",Business,40.615542389029706,-74.0349815469213
Staten Island,THIN RED LINE INC,Business,40.53808180231403,-74.21561122956867
Staten Island,ISLAND C.C. CORP.,Business,40.583939826265905,-74.09248875909628
Queens,KJSS CONSTRUCTION CORP.,Business,40.69019091315896,-73.84421689904667
Manhattan,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",Business,40.7419635970152,-73.9945724798417
Manhattan,THE THREE BROTHERS DELI GROCERY CORP,Business,40.84125403503408,-73.93779394066073
Staten Island,MARGARELLA INDUSTRIAL CONSTRUCTION CORP.,Business,40.63974088118302,-74.13940047451614
Brooklyn,ABDIN MOHAMMED,Business,40.64252052120893,-73.96371791518462
Queens,GEREBUZZA CONSTRUCTION INC,Business,40.6719531115253,-73.80538019084202
Manhattan,"LOPEZ, JOSE",Business,40.8469786475534,-73.93624161482148
Brooklyn,SATISH RAMPERSAUD,Business,40.68027687977347,-73.87337161030516
Bronx,Team Garcia Maintenance LLC,Business,40.86907697252079,-73.88702625131901
Brooklyn,logozzo bros construction corp,Business,40.61146892960099,-73.91295844569203
Brooklyn,"TASLIM, MOHAMMED",Business,40.646698250463416,-74.00392068515882
Queens,"DAVIS, ROGERS E.",Business,40.60087585732314,-73.76526576063945
Queens,"ASHLEY, TREVOR L.",Business,40.68432752274725,-73.82118353147453
Brooklyn,SIMPLY DIVINE RENOVATION LLC,Business,40.68711230490618,-73.99483655887288
Queens,DINK'S CONSTRUCTION COMPANY NY INC,Business,40.6845977723498,-73.83488418542017
Bronx,Sky Height Construction Services LLC,Business,40.892727361134085,-73.85029971559382
Brooklyn,FIVE BORO HOME IMPROVEMENT CORP,Business,40.61765721773293,-73.9831174112756
Staten Island,GABRIELOS CONSTRUCTION LLC,Business,40.62977601740118,-74.14044604820108
Queens,"STEVENS, NORMAN E",Business,40.720227349544025,-73.73724034455255
Brooklyn,STALLION CONSTRUCTION NY INC,Business,40.622902837948025,-73.91542551131865
Staten Island,U.D.Y. CONTRACTING CORPORATION,Business,40.59442431871964,-74.14162835604749
Brooklyn,ALEX THE HANDY MAN INC.,Business,40.60692445160011,-73.95889334437521
Brooklyn,QUALITY A-ONE CONSTRUCTION INC.,Business,40.62553641686456,-73.94466669690738
Queens,JASMINE REMODELING INCORPORATED,Business,40.692088082362936,-73.81492067742141
Queens,5BOROGATES CORPORATION,Business,40.748199761727534,-73.86455909292691
Staten Island,"OPSHA, STANISLAV",Business,40.56894683392618,-74.13726947894655
Queens,"KEN AND ROB GENERAL CONSTRUCTION, INC.",Business,40.69210672727931,-73.80787443634918
Queens,VIVID VIEW SOLUTIONS INC.,Business,40.77961844717168,-73.84063161177458
Queens,"TOMMY'S FLOORWORKS, INC.",Business,40.73345682802751,-73.88663195936753
Staten Island,"MERINO & SONS CONSTRUCTION, INC.",Business,40.63181956094259,-74.13230808437247
Staten Island,"ISLANDWIDE ROOFING AND SIDING, INC.",Business,40.54763936454891,-74.15620998906032
Queens,LATINO HOME SERVICES INC,Business,40.65185707766537,-73.83046760304671
Queens,CHEYENNE CONSTRUCTION CORP,Business,40.67197204337288,-73.80359929255512
Staten Island,CHASLEE INC.,Business,40.612934645988794,-74.10951838902224
Queens,HUDSON CONTRACTING INC,Business,40.6763529169976,-73.85783714058779
Staten Island,LIMENARI PROPERTY SOLUTIONS LLC,Business,40.60806531263008,-74.06169705483235
Brooklyn,MKT MANAGEMENT LLC,Business,40.59933140092972,-74.00371264594371
Manhattan,MSG BECKER CORP,Business,40.79015568788035,-73.94923183986685
Queens,C & H GENERAL CONSTRUCTION CORP.,Business,40.67563526070012,-73.79822405087208
Queens,JD PHOENIX INC,Business,40.75886953702629,-73.76320375464687
Brooklyn,BROOKLYN HANDYMAN & SON BUILDING CORP.,Business,40.591225466231755,-73.98821531021694
Queens,HOME DEPOT USA INC,Business,40.677250766154714,-73.82608759171914
Manhattan,A. ALEEM CONSTRUCTION INC.,Business,40.79895810355713,-73.94347873074216
Staten Island,ISLE TILE CO INC.,Business,40.56920145836381,-74.13780631199565
Brooklyn,CAPCO CONSTRUCTION INC,Business,40.6425898706023,-73.91362050280685
Brooklyn,Brooklyn Rok Construction Corporation,Business,40.63851981514218,-73.96771596109461
Manhattan,BAHAR KURAL LLC,Business,40.785824110217206,-73.95489373843772
Brooklyn,"LUKACEVIC, BECIR",Business,40.64738444714935,-73.97457294174922
Manhattan,"REMARKABLE RENOVATIONS BY DESIGN, INC.",Business,40.77593390460191,-73.98129727610215
Brooklyn,"HURTUK, JAN",Business,40.59536152977451,-73.9319196599504
Bronx,JJP GENERAL CONTRACTOR INC,Business,40.830739589673115,-73.86706509635803
Queens,INNOTECH SERVICES INC.,Business,40.70592816741109,-73.80388517575787
Queens,"JAMAICA IRON WORKS, INC.",Business,40.69779829661461,-73.78550231669143
Brooklyn,GOOD FRIENDS CONSTRUCTION OF NY INC,Business,40.62896148858994,-74.00201746340579
Queens,MARCOS J CORP.,Business,40.67412397950199,-73.79884869383828
Queens,BEST CITY CONSTRUCTION INC.,Business,40.72236245322187,-73.87592524230513
Queens,ZHENYU CONSTRUCTION & DECORATION INC.,Business,40.75342331995771,-73.83149765634121
Queens,BRN CONSTRUCTION CORP.,Business,40.695530648655904,-73.8187589557418
Queens,LUXRY CONSTRUCTION CONCEPTS LLC,Business,40.72273044276691,-73.74449637906547
Staten Island,M.COSTANTINO CONTRACTING LLC,Business,40.561197442334795,-74.17608278751344
Brooklyn,"AMERICA-EAST FLOORING CO., INC.",Business,40.59966560936652,-73.95464139237589
Bronx,IDROMENO DESIGN LLC,Business,40.85372985181691,-73.85176110934462
Staten Island,DADDY'S DELI & GROCERY INC,Business,40.5601949219689,-74.16545255852978
Queens,COPAN DELI CORPORATION,Business,40.69391779771837,-73.79487271682491
Staten Island,"METZ, JOHN",Business,40.54819883275032,-74.21286960851147
Queens,"VILLAREAL, RANDY & ANTONELLO, CHARLES",Business,40.743277933298366,-73.88701221544355
Staten Island,ALM SUPPLY INC,Business,40.57568508347331,-74.08317919649184
Brooklyn,"TZANO, INC.",Business,40.68766700879424,-73.9168397687274
Queens,H&O GARAGE DOORS INC.,Business,40.7036690643055,-73.8315152178283
Queens,"First Beacon Group, Inc.",Business,40.76728203618213,-73.79925324998452
Brooklyn,LMA TILE & MARBLE CORP,Business,40.68335073650907,-73.87818640061163
Staten Island,JPTS CONTRACTING INC.,Business,40.54738775976356,-74.21359746456872
Brooklyn,"YHC CONTRACTING, CORP.",Business,40.64459848320961,-73.99587043768777
Manhattan,BEN INTERIORS LLC,Business,40.74659948029517,-73.97427883748098
Bronx,"KML GROCERY, INC.",Business,40.84479444158152,-73.83080719279376
Manhattan,"THOMAS, HORACE C",Business,40.79732661338422,-73.96056718820009
Queens,B&J HOME REMODELING INC.,Business,40.67864235600199,-73.79292236210641
Queens,"KO, SANG JIN",Business,40.7605390982777,-73.78020331453439
Queens,EJP CONTRACTING CORP.,Business,40.7063351606029,-73.88053210044212
Bronx,RIVERDALE FAST PARKING CORP,Business,40.87961573643409,-73.90428653517657
Brooklyn,AMERICAN POLISH FOOD MARKET INC,Business,40.72338034837877,-73.94100660325331
Brooklyn,RAO WIRELESS INC.,Business,40.58162655538882,-73.96154415908411
Brooklyn,TRI-STAR AMUSEMENTS INC,Business,40.62128758391505,-73.92130274716457
Brooklyn,PRO LANDSCAPING & MAINTENANCE SERVICE INC,Business,40.61679023520659,-73.97118074683807
Brooklyn,Inspired Tiling and Cabinet Installation Corp,Business,40.734614797490394,-73.95332269901945
Manhattan,Sweet Group of New York LLC,Business,40.70492286301072,-74.00904564960787
Brooklyn,"MICHAEL GANGI PLUMBING & HEATING CONTRACTORS, INC.",Business,40.62760509344586,-74.01058066002658
Staten Island,"ZNJ CONSTRUCTION, INC.",Business,40.54282381600287,-74.1667803786647
Manhattan,BRUNO BUILDERS LLC,Business,40.7399394077345,-73.98181619457061
Manhattan,REBUILD WORKSHOP LLC,Business,40.71700836022825,-73.99670646906169
Staten Island,ORBITA STONE LLC,Business,40.59389185958656,-74.06542510938259
Manhattan,OLD BROADWAY GOURMET DELI INC,Business,40.81563814243862,-73.95700864831318
Brooklyn,BAYRIDGE A2Z CONTRACTING CORP,Business,40.623168874728464,-74.029827049247
Queens,NESTINGGROUP LLC,Business,40.72861959469262,-73.86534213801865
Queens,UPPER BETH HORON CONSTRUCTION LLC,Business,40.7277631954219,-73.85405095640613
Manhattan,NYPW 7TH AVE INC,Business,40.81551431986642,-73.9435586002304
Brooklyn,ATARCH GROUP LLC,Business,40.6663907047927,-73.87813807182646
Queens,786 Parsons Inc.,Business,40.70777858455916,-73.80253797169485
Bronx,ABM CONTRACTING CORP,Business,40.81529970206907,-73.8164566365088
Queens,ISLAND INTERIORS CONTRACTING COMPANY LLC,Business,40.70603490971816,-73.83141546182131
Brooklyn,ROYAL INFRASTRUCTURES INC,Business,40.62987658886341,-73.96811283242438
Brooklyn,"CHANCE, NYRON",Business,40.63831612684608,-73.95750842466687
Bronx,Credible Construction Inc,Business,40.87574830211188,-73.88055676197453
Queens,NOVART FLOORING CORP.,Business,40.68811468084563,-73.86040464435166
Brooklyn,DELUX BUILDERS INC,Business,40.61795309773057,-73.92194423608551
Queens,LAND CRUISING PROPERTIES INC.,Business,40.69233999387343,-73.73347373749573
Bronx,APEX CONTRACTORS INC,Business,40.858482526672134,-73.86655414779598
Manhattan,B & G LEGAL SUPPORT SERVICES INC,Business,40.70716535490201,-74.00879347512976
Manhattan,J.O.S. CONSTRUCTION CORP.,Business,40.768255079656946,-73.95497423048502
Queens,"HUISSAIN, MUKURAM",Business,40.680697888038395,-73.8578278780299
Brooklyn,DEARY CONSTRUCTION LLC,Business,40.67959650601848,-73.98704958776493
Queens,"ABR MOLDING ANDY, LLC",Business,40.69701729338201,-73.9047362069778
Queens,YAX HOME IMPROVEMENT CORP,Business,40.690737184368096,-73.79988036323569
Brooklyn,"PHALOVY, JAMAL",Business,40.64321192239982,-73.98907814721116
Brooklyn,2ND ACT CONTRACTING INC.,Business,40.72591388800299,-73.94125691034232
Manhattan,CONTINUUM CONTRACTING INC.,Business,40.7396840414472,-73.98116671624253
Brooklyn,"SUN WINDOWS & DOORS, INC.",Business,40.64490852852478,-73.99339843515308
Brooklyn,PRIME 1 FLOORING INC.,Business,40.70203547658449,-73.95580879239793
Queens,LSM CONSTRUCTION INC.,Business,40.70406125728213,-73.7628069443284
Brooklyn,EASY DOES IT GC LLC,Business,40.572456998718664,-73.99485982020654
